,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,GAME_ID
254,American ,4,5,6,23,10,5,2,20,17,0.0701754385964912,0.5,2022,0.2982456140350877,0.4444444444444444,0.047619047619047616,0.8,2,3,3,6,3,2,1,9,5,10,0.4,0.75,0.8,0.8,0.14285714285714285,1.0,Michigan ,5,11,11,28,21,11,2,11,9,0.0757575757575757,1.9090909090909087,0.48484848484848486,0.5510204081632653,0.29411764705882354,0.45454545454545453,2,6,5,6,4,3,1,2,2,24,0.25,4.0,0.7857142857142857,0.7857142857142857,0.5,1.0,127
255,Michigan ,5,11,11,28,21,11,2,11,9,0.0757575757575757,1.9090909090909087,2022,0.48484848484848486,0.5510204081632653,0.29411764705882354,0.45454545454545453,2,6,5,6,4,3,1,2,2,24,0.25,4.0,0.7857142857142857,0.7857142857142857,0.5,1.0,American ,4,5,6,23,10,5,2,20,17,0.0701754385964912,0.5,0.2982456140350877,0.4444444444444444,0.047619047619047616,0.8,2,3,3,6,3,2,1,9,5,10,0.4,0.75,0.8,0.8,0.14285714285714285,1.0,127
256,Arkansas ,9,15,13,18,5,9,6,6,15,0.1139240506329113,0.8333333333333334,2022,0.35443037974683544,0.42857142857142855,0.17391304347826086,0.6,4,7,2,5,3,2,2,2,4,24,0.2666666666666666,1.5,0.4666666666666667,0.6363636363636364,0.3333333333333333,0.75,Utah ,13,20,11,38,20,2,1,17,16,0.2096774193548387,1.1764705882352942,0.5161290322580645,0.5483870967741935,0.4838709677419355,0.65,4,6,3,7,11,1,0,6,4,20,1.0,4.0,1.0,1.0,1.0,1.0,128
257,Utah ,13,20,11,38,20,2,1,17,16,0.2096774193548387,1.1764705882352942,2022,0.5161290322580645,0.5483870967741935,0.4838709677419355,0.65,4,6,3,7,11,1,0,6,4,20,1.0,4.0,1.0,1.0,1.0,1.0,Arkansas ,9,15,13,18,5,9,6,6,15,0.1139240506329113,0.8333333333333334,0.35443037974683544,0.42857142857142855,0.17391304347826086,0.6,4,7,2,5,3,2,2,2,4,24,0.2666666666666666,1.5,0.4666666666666667,0.6363636363636364,0.3333333333333333,0.75,128
258,Belmont ,11,17,7,29,17,11,1,9,13,0.1549295774647887,1.8888888888888888,2022,0.352112676056338,0.37142857142857144,0.3333333333333333,0.6470588235294118,8,9,3,5,7,4,1,2,4,22,0.5714285714285714,7.0,0.7272727272727273,0.5714285714285714,1.0,0.8888888888888888,Oregon ,10,14,15,34,15,7,12,17,18,0.1351351351351351,0.8823529411764706,0.3783783783783784,0.4528301886792453,0.19047619047619047,0.7142857142857143,7,8,4,8,5,3,7,5,4,31,0.2916666666666667,2.5,0.5,0.6666666666666666,0.25,0.875,129
259,Oregon ,10,14,15,34,15,7,12,17,18,0.1351351351351351,0.8823529411764706,2022,0.3783783783783784,0.4528301886792453,0.19047619047619047,0.7142857142857143,7,8,4,8,5,3,7,5,4,31,0.2916666666666667,2.5,0.5,0.6666666666666666,0.25,0.875,Belmont ,11,17,7,29,17,11,1,9,13,0.1549295774647887,1.8888888888888888,0.352112676056338,0.37142857142857144,0.3333333333333333,0.6470588235294118,8,9,3,5,7,4,1,2,4,22,0.5714285714285714,7.0,0.7272727272727273,0.5714285714285714,1.0,0.8888888888888888,129
260,Belmont ,5,10,15,21,13,6,2,8,17,0.0684931506849315,1.625,2022,0.3698630136986301,0.4523809523809524,0.25806451612903225,0.5,3,5,3,4,4,2,2,1,5,22,0.25,4.0,0.5,0.625,0.5,0.6666666666666666,Tennessee ,9,14,14,27,19,3,4,9,14,0.1363636363636363,2.111111111111111,0.4393939393939394,0.49056603773584906,0.23076923076923078,0.6428571428571429,6,8,6,5,8,1,3,4,4,20,0.5,8.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.75,130
261,Tennessee ,9,14,14,27,19,3,4,9,14,0.1363636363636363,2.111111111111111,2022,0.4393939393939394,0.49056603773584906,0.23076923076923078,0.6428571428571429,6,8,6,5,8,1,3,4,4,20,0.5,8.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.75,Belmont ,5,10,15,21,13,6,2,8,17,0.0684931506849315,1.625,0.3698630136986301,0.4523809523809524,0.25806451612903225,0.5,3,5,3,4,4,2,2,1,5,22,0.25,4.0,0.5,0.625,0.5,0.6666666666666666,130
262,Buffalo ,6,10,15,16,16,13,1,16,23,0.08,1.0,2022,0.3466666666666667,0.3541666666666667,0.3333333333333333,0.6,2,2,8,4,7,7,1,7,4,25,0.2,3.5,0.5,1.0,0.38461538461538464,1.0,Tennessee ,21,29,22,28,15,8,0,19,13,0.3088235294117647,0.7894736842105263,0.4117647058823529,0.45454545454545453,0.23076923076923078,0.7241379310344828,6,8,8,6,4,3,0,5,4,19,0.5,4.0,0.5,0.5,0.4,1.0,131
263,Tennessee ,21,29,22,28,15,8,0,19,13,0.3088235294117647,0.7894736842105263,2022,0.4117647058823529,0.45454545454545453,0.23076923076923078,0.7241379310344828,6,8,8,6,4,3,0,5,4,19,0.5,4.0,0.5,0.5,0.4,1.0,Buffalo ,6,10,15,16,16,13,1,16,23,0.08,1.0,0.3466666666666667,0.3541666666666667,0.3333333333333333,0.6,2,2,8,4,7,7,1,7,4,25,0.2,3.5,0.5,1.0,0.38461538461538464,1.0,131
264,Central Florida ,10,20,7,22,9,4,3,17,24,0.217391304347826,0.5294117647058824,2022,0.34782608695652173,0.3055555555555556,0.5,0.5,4,5,2,6,3,1,2,5,4,12,0.3636363636363636,0.6,0.5,0.3333333333333333,1.0,0.8,Connecticut ,18,23,7,17,8,7,10,10,21,0.375,0.8,0.2916666666666667,0.26666666666666666,0.3333333333333333,0.782608695652174,5,6,2,3,2,3,4,3,5,16,1.0,1.0,0.4444444444444444,0.5714285714285714,0.4,1.0,132
265,Connecticut ,18,23,7,17,8,7,10,10,21,0.375,0.8,2022,0.2916666666666667,0.26666666666666666,0.3333333333333333,0.782608695652174,5,6,2,3,2,3,4,3,5,16,1.0,1.0,0.4444444444444444,0.5714285714285714,0.4,1.0,Central Florida ,10,20,7,22,9,4,3,17,24,0.217391304347826,0.5294117647058824,0.34782608695652173,0.3055555555555556,0.5,0.5,4,5,2,6,3,1,2,5,4,12,0.3636363636363636,0.6,0.5,0.3333333333333333,1.0,0.8,132
266,Charlotte ,10,17,4,24,7,2,1,14,16,0.1851851851851851,0.5,2022,0.37037037037037035,0.41304347826086957,0.125,0.5882352941176471,5,6,1,7,2,1,1,6,3,19,0.3571428571428571,2.0,0.5,0.5833333333333334,1.0,1.0,Indiana ,11,15,5,31,23,8,1,6,11,0.171875,3.8333333333333335,0.546875,0.62,0.2857142857142857,0.7333333333333333,5,6,2,6,6,3,0,2,3,19,0.625,5.0,0.6,0.6428571428571429,0.5,1.0,133
267,Indiana ,11,15,5,31,23,8,1,6,11,0.171875,3.8333333333333335,2022,0.546875,0.62,0.2857142857142857,0.7333333333333333,5,6,2,6,6,3,0,2,3,19,0.625,5.0,0.6,0.6428571428571429,0.5,1.0,Charlotte ,10,17,4,24,7,2,1,14,16,0.1851851851851851,0.5,0.37037037037037035,0.41304347826086957,0.125,0.5882352941176471,5,6,1,7,2,1,1,6,3,19,0.3571428571428571,2.0,0.5,0.5833333333333334,1.0,1.0,133
268,Connecticut ,12,20,12,23,10,5,2,7,16,0.1558441558441558,1.4285714285714286,2022,0.4805194805194805,0.5714285714285714,0.23809523809523808,0.6,6,7,5,6,4,2,1,3,5,27,0.4,2.0,0.6666666666666666,0.75,0.4,0.8571428571428571,NC State ,16,19,6,30,20,4,7,13,16,0.2424242424242424,1.5384615384615383,0.48484848484848486,0.5813953488372093,0.30434782608695654,0.8421052631578947,6,6,2,8,10,1,3,5,4,20,0.4285714285714285,10.0,0.75,0.8571428571428571,0.5,1.0,134
269,NC State ,16,19,6,30,20,4,7,13,16,0.2424242424242424,1.5384615384615383,2022,0.48484848484848486,0.5813953488372093,0.30434782608695654,0.8421052631578947,6,6,2,8,10,1,3,5,4,20,0.4285714285714285,10.0,0.75,0.8571428571428571,0.5,1.0,Connecticut ,12,20,12,23,10,5,2,7,16,0.1558441558441558,1.4285714285714286,0.4805194805194805,0.5714285714285714,0.23809523809523808,0.6,6,7,5,6,4,2,1,3,5,27,0.4,2.0,0.6666666666666666,0.75,0.4,0.8571428571428571,134
270,Connecticut ,1,4,3,16,14,4,5,14,21,0.0185185185185185,1.0,2022,0.4074074074074074,0.47368421052631576,0.25,0.25,1,2,2,6,3,2,1,3,4,14,0.0769230769230769,2.0,1.0,1.0,0.5,0.5,South Carolina ,17,26,18,23,9,6,4,14,11,0.2833333333333333,0.6428571428571429,0.36666666666666664,0.4318181818181818,0.1875,0.6538461538461539,5,8,5,11,4,3,2,3,4,26,4.0,2.0,1.0,1.0,0.5,0.8333333333333334,135
271,South Carolina ,17,26,18,23,9,6,4,14,11,0.2833333333333333,0.6428571428571429,2022,0.36666666666666664,0.4318181818181818,0.1875,0.6538461538461539,5,8,5,11,4,3,2,3,4,26,4.0,2.0,1.0,1.0,0.5,0.8333333333333334,Connecticut ,1,4,3,16,14,4,5,14,21,0.0185185185185185,1.0,0.4074074074074074,0.47368421052631576,0.25,0.25,1,2,2,6,3,2,1,3,4,14,0.0769230769230769,2.0,1.0,1.0,0.5,0.5,135
272,Connecticut ,16,20,12,30,14,5,2,19,16,0.2807017543859649,0.7368421052631579,2022,0.3684210526315789,0.37209302325581395,0.35714285714285715,0.8,4,5,5,5,5,2,1,5,4,14,0.6666666666666666,2.0,0.5384615384615384,0.5833333333333334,0.3333333333333333,1.0,Stanford ,8,13,11,23,10,11,3,11,16,0.1212121212121212,0.9090909090909092,0.3484848484848485,0.4418604651162791,0.17391304347826086,0.6153846153846154,4,5,3,9,3,3,2,3,4,20,1.0,1.5,0.42857142857142855,0.5,0.5,0.8,136
273,Stanford ,8,13,11,23,10,11,3,11,16,0.1212121212121212,0.9090909090909092,2022,0.3484848484848485,0.4418604651162791,0.17391304347826086,0.6153846153846154,4,5,3,9,3,3,2,3,4,20,1.0,1.5,0.42857142857142855,0.5,0.5,0.8,Connecticut ,16,20,12,30,14,5,2,19,16,0.2807017543859649,0.7368421052631579,0.3684210526315789,0.37209302325581395,0.35714285714285715,0.8,4,5,5,5,5,2,1,5,4,14,0.6666666666666666,2.0,0.5384615384615384,0.5833333333333334,0.3333333333333333,1.0,136
274,Creighton ,18,20,7,23,15,3,2,15,11,0.3157894736842105,1.0,2022,0.5087719298245614,0.5526315789473685,0.42105263157894735,0.9,6,6,2,5,3,2,1,5,4,16,0.6666666666666666,1.5,1.0,1.0,1.0,1.0,Colorado ,10,13,11,20,16,8,4,8,20,0.1470588235294117,2.0,0.4411764705882353,0.5306122448979592,0.21052631578947367,0.7692307692307693,3,5,4,5,5,2,2,2,4,27,0.3333333333333333,3.0,0.7333333333333333,0.8181818181818182,0.5,1.0,137
275,Colorado ,10,13,11,20,16,8,4,8,20,0.1470588235294117,2.0,2022,0.4411764705882353,0.5306122448979592,0.21052631578947367,0.7692307692307693,3,5,4,5,5,2,2,2,4,27,0.3333333333333333,3.0,0.7333333333333333,0.8181818181818182,0.5,1.0,Creighton ,18,20,7,23,15,3,2,15,11,0.3157894736842105,1.0,0.5087719298245614,0.5526315789473685,0.42105263157894735,0.9,6,6,2,5,3,2,1,5,4,16,0.6666666666666666,1.5,1.0,1.0,1.0,1.0,137
276,Creighton ,6,10,15,32,15,3,6,14,12,0.0895522388059701,1.0714285714285714,2022,0.3582089552238806,0.42424242424242425,0.29411764705882354,0.6,2,4,3,7,5,1,2,3,3,19,0.1666666666666666,5.0,0.5333333333333333,1.0,0.42857142857142855,1.0,Iowa ,7,8,7,25,18,9,5,5,10,0.1,3.6,0.35714285714285715,0.4166666666666667,0.22727272727272727,0.875,4,4,4,8,11,2,2,1,3,27,0.2105263157894736,11.0,0.6,0.6,0.3333333333333333,1.0,138
277,Iowa ,7,8,7,25,18,9,5,5,10,0.1,3.6,2022,0.35714285714285715,0.4166666666666667,0.22727272727272727,0.875,4,4,4,8,11,2,2,1,3,27,0.2105263157894736,11.0,0.6,0.6,0.3333333333333333,1.0,Creighton ,6,10,15,32,15,3,6,14,12,0.0895522388059701,1.0714285714285714,0.3582089552238806,0.42424242424242425,0.29411764705882354,0.6,2,4,3,7,5,1,2,3,3,19,0.1666666666666666,5.0,0.5333333333333333,1.0,0.42857142857142855,1.0,138
278,Creighton ,13,16,5,27,15,4,2,10,17,0.2241379310344827,1.5,2022,0.4482758620689655,0.45454545454545453,0.44,0.8125,6,8,1,7,4,2,1,3,4,19,0.75,2.0,0.625,1.0,0.5,1.0,Iowa State ,12,15,9,24,8,3,4,10,18,0.1904761904761904,0.8,0.38095238095238093,0.42105263157894735,0.32,0.8,7,7,2,7,6,1,1,3,3,22,0.6363636363636364,2.0,1.0,1.0,0.75,1.0,139
279,Iowa State ,12,15,9,24,8,3,4,10,18,0.1904761904761904,0.8,2022,0.38095238095238093,0.42105263157894735,0.32,0.8,7,7,2,7,6,1,1,3,3,22,0.6363636363636364,2.0,1.0,1.0,0.75,1.0,Creighton ,13,16,5,27,15,4,2,10,17,0.2241379310344827,1.5,0.4482758620689655,0.45454545454545453,0.44,0.8125,6,8,1,7,4,2,1,3,4,19,0.75,2.0,0.625,1.0,0.5,1.0,139
280,Creighton ,1,5,4,13,17,3,0,11,20,0.0178571428571428,1.5454545454545454,2022,0.375,0.4,0.3333333333333333,0.2,1,2,1,2,6,0,0,3,3,12,0.0666666666666666,3.0,0.5,0.5,0.3333333333333333,1.0,South Carolina ,21,27,11,30,10,5,5,7,10,0.3818181818181818,1.4285714285714286,0.509090909090909,0.5434782608695652,0.3333333333333333,0.7777777777777778,5,8,6,6,3,3,1,1,2,19,0.8333333333333334,1.0,0.7777777777777778,0.7777777777777778,1.0,1.0,140
281,South Carolina ,21,27,11,30,10,5,5,7,10,0.3818181818181818,1.4285714285714286,2022,0.509090909090909,0.5434782608695652,0.3333333333333333,0.7777777777777778,5,8,6,6,3,3,1,1,2,19,0.8333333333333334,1.0,0.7777777777777778,0.7777777777777778,1.0,1.0,Creighton ,1,5,4,13,17,3,0,11,20,0.0178571428571428,1.5454545454545454,0.375,0.4,0.3333333333333333,0.2,1,2,1,2,6,0,0,3,3,12,0.0666666666666666,3.0,0.5,0.5,0.3333333333333333,1.0,140
282,Dayton ,2,4,7,20,14,6,4,14,19,0.03125,1.0,2022,0.359375,0.3695652173913043,0.3333333333333333,0.5,1,2,2,5,4,1,2,5,4,21,0.05,2.0,0.5,0.42857142857142855,1.0,0.5,Georgia ,21,30,15,29,17,7,6,15,7,0.35,1.1333333333333333,0.4,0.42592592592592593,0.16666666666666666,0.7,3,4,2,8,7,2,3,3,2,19,0.6666666666666666,2.333333333333333,0.5714285714285714,0.5714285714285714,0.5,1.0,141
283,Georgia ,21,30,15,29,17,7,6,15,7,0.35,1.1333333333333333,2022,0.4,0.42592592592592593,0.16666666666666666,0.7,3,4,2,8,7,2,3,3,2,19,0.6666666666666666,2.333333333333333,0.5714285714285714,0.5714285714285714,0.5,1.0,Dayton ,2,4,7,20,14,6,4,14,19,0.03125,1.0,0.359375,0.3695652173913043,0.3333333333333333,0.5,1,2,2,5,4,1,2,5,4,21,0.05,2.0,0.5,0.42857142857142855,1.0,0.5,141
284,Delaware ,8,9,13,15,11,6,2,10,15,0.1025641025641025,1.1,2022,0.358974358974359,0.39622641509433965,0.28,0.8888888888888888,6,7,5,5,5,3,1,3,4,31,0.25,2.5,1.0,1.0,0.4,1.0,Maryland ,16,17,10,27,19,7,3,10,10,0.25,1.9,0.59375,0.6363636363636364,0.5,0.9411764705882353,5,5,3,6,6,3,1,3,3,24,0.4166666666666667,6.0,0.7142857142857143,0.8571428571428571,0.75,1.0,142
285,Maryland ,16,17,10,27,19,7,3,10,10,0.25,1.9,2022,0.59375,0.6363636363636364,0.5,0.9411764705882353,5,5,3,6,6,3,1,3,3,24,0.4166666666666667,6.0,0.7142857142857143,0.8571428571428571,0.75,1.0,Delaware ,8,9,13,15,11,6,2,10,15,0.1025641025641025,1.1,0.358974358974359,0.39622641509433965,0.28,0.8888888888888888,6,7,5,5,5,3,1,3,4,31,0.25,2.5,1.0,1.0,0.4,1.0,142
286,Fairfield ,19,23,3,21,9,11,0,20,19,0.4523809523809524,0.45,2022,0.35714285714285715,0.36363636363636365,0.3333333333333333,0.8260869565217391,6,7,1,5,5,5,0,9,5,17,1.5,0.5555555555555556,0.5,0.5,1.0,1.0,Texas ,16,26,14,22,16,11,2,13,21,0.2758620689655172,1.2307692307692308,0.43103448275862066,0.4375,0.4,0.6153846153846154,2,7,2,5,11,4,0,2,3,10,0.3333333333333333,5.5,0.6666666666666666,0.6666666666666666,1.0,1.0,143
287,Texas ,16,26,14,22,16,11,2,13,21,0.2758620689655172,1.2307692307692308,2022,0.43103448275862066,0.4375,0.4,0.6153846153846154,2,7,2,5,11,4,0,2,3,10,0.3333333333333333,5.5,0.6666666666666666,0.6666666666666666,1.0,1.0,Fairfield ,19,23,3,21,9,11,0,20,19,0.4523809523809524,0.45,0.35714285714285715,0.36363636363636365,0.3333333333333333,0.8260869565217391,6,7,1,5,5,5,0,9,5,17,1.5,0.5555555555555556,0.5,0.5,1.0,1.0,143
288,Florida ,12,18,14,21,10,3,3,16,21,0.2,0.625,2022,0.3,0.35,0.2,0.6666666666666666,5,6,3,8,6,1,1,5,5,17,0.6666666666666666,3.0,0.5384615384615384,0.6363636363636364,1.0,1.0,Central Florida ,11,17,7,24,19,7,9,5,18,0.1774193548387097,3.8,0.45161290322580644,0.49056603773584906,0.2222222222222222,0.6470588235294118,2,4,1,6,7,1,5,1,4,18,0.2222222222222222,7.0,0.6,0.6,0.4,1.0,144
289,Central Florida ,11,17,7,24,19,7,9,5,18,0.1774193548387097,3.8,2022,0.45161290322580644,0.49056603773584906,0.2222222222222222,0.6470588235294118,2,4,1,6,7,1,5,1,4,18,0.2222222222222222,7.0,0.6,0.6,0.4,1.0,Florida ,12,18,14,21,10,3,3,16,21,0.2,0.625,0.3,0.35,0.2,0.6666666666666666,5,6,3,8,6,1,1,5,5,17,0.6666666666666666,3.0,0.5384615384615384,0.6363636363636364,1.0,1.0,144
290,Florida Gulf Coast ,4,6,8,23,14,6,1,15,21,0.0615384615384615,0.9333333333333332,2022,0.38461538461538464,0.4666666666666667,0.3142857142857143,0.6666666666666666,2,2,2,8,6,3,1,8,4,17,0.2222222222222222,4.0,0.5555555555555556,1.0,0.625,1.0,Maryland ,22,30,7,29,12,8,2,10,14,0.3728813559322034,1.2,0.5084745762711864,0.5348837209302325,0.4375,0.7333333333333333,11,14,3,8,4,3,1,3,3,24,1.8333333333333333,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,145
291,Maryland ,22,30,7,29,12,8,2,10,14,0.3728813559322034,1.2,2022,0.5084745762711864,0.5348837209302325,0.4375,0.7333333333333333,11,14,3,8,4,3,1,3,3,24,1.8333333333333333,1.0,0.8333333333333334,0.8333333333333334,1.0,1.0,Florida Gulf Coast ,4,6,8,23,14,6,1,15,21,0.0615384615384615,0.9333333333333332,0.38461538461538464,0.4666666666666667,0.3142857142857143,0.6666666666666666,2,2,2,8,6,3,1,8,4,17,0.2222222222222222,4.0,0.5555555555555556,1.0,0.625,1.0,145
292,Florida Gulf Coast ,9,11,2,25,19,7,1,3,18,0.140625,6.333333333333333,2022,0.46875,0.5769230769230769,0.39473684210526316,0.8181818181818182,4,6,1,7,9,3,1,1,5,22,1.0,9.0,0.6666666666666666,1.0,0.6,1.0,Virginia Tech ,15,20,7,28,13,1,1,10,13,0.25,1.3,0.5,0.5581395348837209,0.35294117647058826,0.75,10,14,5,3,5,1,1,3,4,42,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.5,1.0,146
293,Virginia Tech ,15,20,7,28,13,1,1,10,13,0.25,1.3,2022,0.5,0.5581395348837209,0.35294117647058826,0.75,10,14,5,3,5,1,1,3,4,42,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,0.5,1.0,Florida Gulf Coast ,9,11,2,25,19,7,1,3,18,0.140625,6.333333333333333,0.46875,0.5769230769230769,0.39473684210526316,0.8181818181818182,4,6,1,7,9,3,1,1,5,22,1.0,9.0,0.6666666666666666,1.0,0.6,1.0,146
294,Georgia ,2,2,9,25,13,7,13,15,18,0.032258064516129,0.8666666666666667,2022,0.3064516129032258,0.32608695652173914,0.25,1.0,2,2,2,8,2,2,5,3,2,16,0.1538461538461538,1.0,0.47058823529411764,0.5333333333333333,0.4,1.0,Iowa State ,14,20,7,31,13,8,3,12,8,0.2333333333333333,1.0833333333333333,0.36666666666666664,0.35135135135135137,0.391304347826087,0.7,6,6,3,9,9,3,1,4,3,20,0.6666666666666666,2.25,0.38461538461538464,0.4,0.6666666666666666,1.0,147
295,Iowa State ,14,20,7,31,13,8,3,12,8,0.2333333333333333,1.0833333333333333,2022,0.36666666666666664,0.35135135135135137,0.391304347826087,0.7,6,6,3,9,9,3,1,4,3,20,0.6666666666666666,2.25,0.38461538461538464,0.4,0.6666666666666666,1.0,Georgia ,2,2,9,25,13,7,13,15,18,0.032258064516129,0.8666666666666667,0.3064516129032258,0.32608695652173914,0.25,1.0,2,2,2,8,2,2,5,3,2,16,0.1538461538461538,1.0,0.47058823529411764,0.5333333333333333,0.4,1.0,147
296,Georgia Tech ,3,6,6,21,11,5,6,13,14,0.0483870967741935,0.8461538461538461,2022,0.3870967741935484,0.4146341463414634,0.3333333333333333,0.5,2,4,3,10,4,4,3,4,4,18,0.2222222222222222,2.0,0.7272727272727273,0.8571428571428571,0.5,0.5,Kansas ,12,17,9,28,13,5,6,9,15,0.1935483870967742,1.4444444444444444,0.4838709677419355,0.5208333333333334,0.35714285714285715,0.7058823529411765,4,5,4,6,3,2,2,3,3,19,0.3076923076923077,3.0,0.7,0.7,1.0,0.8,148
297,Kansas ,12,17,9,28,13,5,6,9,15,0.1935483870967742,1.4444444444444444,2022,0.4838709677419355,0.5208333333333334,0.35714285714285715,0.7058823529411765,4,5,4,6,3,2,2,3,3,19,0.3076923076923077,3.0,0.7,0.7,1.0,0.8,Georgia Tech ,3,6,6,21,11,5,6,13,14,0.0483870967741935,0.8461538461538461,0.3870967741935484,0.4146341463414634,0.3333333333333333,0.5,2,4,3,10,4,4,3,4,4,18,0.2222222222222222,2.0,0.7272727272727273,0.8571428571428571,0.5,0.5,148
298,Gonzaga ,17,20,12,22,10,5,3,17,15,0.34,0.5882352941176471,2022,0.38,0.5,0.2,0.85,5,5,4,5,2,1,1,6,3,14,0.5714285714285714,1.0,0.45454545454545453,0.625,0.2857142857142857,1.0,Louisville ,10,13,12,17,13,10,5,8,18,0.15625,1.625,0.40625,0.46511627906976744,0.2857142857142857,0.7692307692307693,6,7,5,6,3,5,2,1,4,21,0.4615384615384615,3.0,0.625,0.625,0.5,1.0,149
299,Louisville ,10,13,12,17,13,10,5,8,18,0.15625,1.625,2022,0.40625,0.46511627906976744,0.2857142857142857,0.7692307692307693,6,7,5,6,3,5,2,1,4,21,0.4615384615384615,3.0,0.625,0.625,0.5,1.0,Gonzaga ,17,20,12,22,10,5,3,17,15,0.34,0.5882352941176471,0.38,0.5,0.2,0.85,5,5,4,5,2,1,1,6,3,14,0.5714285714285714,1.0,0.45454545454545453,0.625,0.2857142857142857,1.0,149
300,Gonzaga ,11,14,8,27,14,7,4,13,16,0.1964285714285714,1.0769230769230769,2022,0.4642857142857143,0.5384615384615384,0.29411764705882354,0.7857142857142857,2,3,4,5,4,3,2,4,3,20,0.4,1.0,0.8,0.8,1.0,1.0,Nebraska ,10,17,11,19,10,6,3,10,14,0.1785714285714285,1.0,0.32142857142857145,0.2647058823529412,0.4090909090909091,0.5882352941176471,6,7,5,5,4,3,2,2,4,20,0.4,2.0,0.5,0.5,0.5,0.8571428571428571,150
301,Nebraska ,10,17,11,19,10,6,3,10,14,0.1785714285714285,1.0,2022,0.32142857142857145,0.2647058823529412,0.4090909090909091,0.5882352941176471,6,7,5,5,4,3,2,2,4,20,0.4,2.0,0.5,0.5,0.5,0.8571428571428571,Gonzaga ,11,14,8,27,14,7,4,13,16,0.1964285714285714,1.0769230769230769,0.4642857142857143,0.5384615384615384,0.29411764705882354,0.7857142857142857,2,3,4,5,4,3,2,4,3,20,0.4,1.0,0.8,0.8,1.0,1.0,150
302,Hawaii ,9,10,11,22,9,5,2,9,14,0.125,1.0,2022,0.2222222222222222,0.21052631578947367,0.23529411764705882,0.9,7,7,3,11,3,1,1,3,3,29,0.35,3.0,0.4,0.4,0.5,1.0,Baylor ,12,19,12,43,21,5,3,10,10,0.1818181818181818,2.1,0.5303030303030303,0.6222222222222222,0.3333333333333333,0.631578947368421,7,11,4,11,6,1,2,2,2,23,0.875,6.0,0.875,1.0,1.0,1.0,151
303,Baylor ,12,19,12,43,21,5,3,10,10,0.1818181818181818,2.1,2022,0.5303030303030303,0.6222222222222222,0.3333333333333333,0.631578947368421,7,11,4,11,6,1,2,2,2,23,0.875,6.0,0.875,1.0,1.0,1.0,Hawaii ,9,10,11,22,9,5,2,9,14,0.125,1.0,0.2222222222222222,0.21052631578947367,0.23529411764705882,0.9,7,7,3,11,3,1,1,3,3,29,0.35,3.0,0.4,0.4,0.5,1.0,151
304,Howard ,4,4,4,20,2,7,3,20,15,0.074074074074074,0.1,2022,0.14814814814814814,0.15555555555555556,0.1111111111111111,1.0,4,4,2,4,1,1,1,4,2,8,0.3076923076923077,0.25,0.2,0.2222222222222222,0.0,1.0,South Carolina ,15,21,26,33,20,12,5,14,6,0.189873417721519,1.4285714285714286,0.35443037974683544,0.4878048780487805,0.21052631578947367,0.7142857142857143,4,5,7,8,2,3,3,1,1,10,1.0,2.0,0.5714285714285714,0.6666666666666666,0.2857142857142857,1.0,152
305,South Carolina ,15,21,26,33,20,12,5,14,6,0.189873417721519,1.4285714285714286,2022,0.35443037974683544,0.4878048780487805,0.21052631578947367,0.7142857142857143,4,5,7,8,2,3,3,1,1,10,1.0,2.0,0.5714285714285714,0.6666666666666666,0.2857142857142857,1.0,Howard ,4,4,4,20,2,7,3,20,15,0.074074074074074,0.1,0.14814814814814814,0.15555555555555556,0.1111111111111111,1.0,4,4,2,4,1,1,1,4,2,8,0.3076923076923077,0.25,0.2,0.2222222222222222,0.0,1.0,152
306,Illinois State ,10,13,15,19,10,5,1,12,18,0.1408450704225352,0.8333333333333334,2022,0.29577464788732394,0.42857142857142855,0.16666666666666666,0.7692307692307693,4,5,5,4,3,2,1,2,4,25,0.4,3.0,0.47619047619047616,1.0,0.3333333333333333,1.0,Iowa ,20,21,1,31,25,10,4,11,18,0.3636363636363636,2.272727272727273,0.6,0.7241379310344828,0.46153846153846156,0.9523809523809523,7,7,1,7,10,3,3,4,4,27,1.0,4.0,1.0,1.0,0.5,1.0,153
