,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,RB_O2D,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,RB_O2D_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,RB_O2D_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,RB_O2D_MAX_OPP,WIN,GAME_ID
440,Syracuse ,12,16,13,23,6,4,4,23,24,59,0.1904761904761904,0.2608695652173913,2014,0.3333333333333333,0.42105263157894735,0.2,0.75,0.5652173913043478,2,2,3,4,1,2,1,6,4,15,0.4,0.5,0.4,0.5,0.3,1.0,1.0,Kentucky ,18,28,14,21,12,15,6,15,19,64,0.3103448275862069,0.8,0.3620689655172414,0.3695652173913043,0.3333333333333333,0.6428571428571429,0.6666666666666666,11,12,3,4,3,3,2,5,4,17,1.5714285714285714,1.0,0.6,0.6,0.75,0.9166666666666666,inf,False,220
441,Kentucky ,18,28,14,21,12,15,6,15,19,64,0.3103448275862069,0.8,2014,0.3620689655172414,0.3695652173913043,0.3333333333333333,0.6428571428571429,0.6666666666666666,11,12,3,4,3,3,2,5,4,17,1.5714285714285714,1.0,0.6,0.6,0.75,0.9166666666666666,inf,Syracuse ,12,16,13,23,6,4,4,23,24,59,0.1904761904761904,0.2608695652173913,0.3333333333333333,0.42105263157894735,0.2,0.75,0.5652173913043478,2,2,3,4,1,2,1,6,4,15,0.4,0.5,0.4,0.5,0.3,1.0,1.0,True,220
442,Tennessee-Martin ,15,21,3,24,12,4,1,10,16,58,0.3191489361702128,1.2,2014,0.3829787234042553,0.44,0.3181818181818182,0.7142857142857143,0.125,6,8,1,7,4,2,1,3,4,19,0.4,1.5,0.7,0.7,0.5,1.0,0.5,North Carolina ,17,23,14,26,9,4,5,10,19,60,0.293103448275862,0.9,0.3448275862068966,0.425,0.16666666666666666,0.7391304347826086,0.5384615384615384,3,4,3,6,2,1,3,3,3,14,1.0,0.6666666666666666,0.6,0.75,0.5,1.0,3.0,False,221
443,North Carolina ,17,23,14,26,9,4,5,10,19,60,0.293103448275862,0.9,2014,0.3448275862068966,0.425,0.16666666666666666,0.7391304347826086,0.5384615384615384,3,4,3,6,2,1,3,3,3,14,1.0,0.6666666666666666,0.6,0.75,0.5,1.0,3.0,Tennessee-Martin ,15,21,3,24,12,4,1,10,16,58,0.3191489361702128,1.2,0.3829787234042553,0.44,0.3181818181818182,0.7142857142857143,0.125,6,8,1,7,4,2,1,3,4,19,0.4,1.5,0.7,0.7,0.5,1.0,0.5,True,221
444,Texas ,14,17,12,18,12,7,4,14,22,64,0.2413793103448276,0.8571428571428571,2014,0.3620689655172414,0.35135135135135137,0.38095238095238093,0.8235294117647058,0.6666666666666666,6,6,6,4,2,3,3,4,5,13,0.6,1.0,0.6,0.6,0.2857142857142857,1.0,1.5,Maryland ,17,22,11,25,17,5,1,15,18,69,0.293103448275862,1.1333333333333333,0.43103448275862066,0.45098039215686275,0.2857142857142857,0.7727272727272727,0.44,6,9,5,10,5,1,0,4,4,16,2.0,1.25,1.0,1.0,0.0,1.0,inf,False,222
445,Maryland ,17,22,11,25,17,5,1,15,18,69,0.293103448275862,1.1333333333333333,2014,0.43103448275862066,0.45098039215686275,0.2857142857142857,0.7727272727272727,0.44,6,9,5,10,5,1,0,4,4,16,2.0,1.25,1.0,1.0,0.0,1.0,inf,Texas ,14,17,12,18,12,7,4,14,22,64,0.2413793103448276,0.8571428571428571,0.3620689655172414,0.35135135135135137,0.38095238095238093,0.8235294117647058,0.6666666666666666,6,6,6,4,2,3,3,4,5,13,0.6,1.0,0.6,0.6,0.2857142857142857,1.0,1.5,True,222
446,Texas A&M ,4,9,12,21,9,4,2,8,12,54,0.0588235294117647,1.125,2014,0.35294117647058826,0.3728813559322034,0.2222222222222222,0.4444444444444444,0.5714285714285714,2,5,3,6,3,1,2,3,3,14,0.2,0.6666666666666666,0.75,0.75,0.3333333333333333,0.5,1.5,Connecticut ,8,9,7,28,20,5,10,10,13,69,0.1428571428571428,2.0,0.48214285714285715,0.5263157894736842,0.3888888888888889,0.8888888888888888,0.25,6,6,3,9,7,2,8,3,4,17,1.2,4.0,0.8333333333333334,0.8,1.0,1.0,0.75,False,223
447,Connecticut ,8,9,7,28,20,5,10,10,13,69,0.1428571428571428,2.0,2014,0.48214285714285715,0.5263157894736842,0.3888888888888889,0.8888888888888888,0.25,6,6,3,9,7,2,8,3,4,17,1.2,4.0,0.8333333333333334,0.8,1.0,1.0,0.75,Texas A&M ,4,9,12,21,9,4,2,8,12,54,0.0588235294117647,1.125,0.35294117647058826,0.3728813559322034,0.2222222222222222,0.4444444444444444,0.5714285714285714,2,5,3,6,3,1,2,3,3,14,0.2,0.6666666666666666,0.75,0.75,0.3333333333333333,0.5,1.5,True,223
448,Western Kentucky ,10,13,4,18,21,5,1,7,24,74,0.1694915254237288,3.0,2014,0.4745762711864407,0.5128205128205128,0.4,0.7692307692307693,0.2222222222222222,5,6,3,9,7,3,0,3,4,23,0.3571428571428571,3.5,0.625,0.6428571428571429,0.5,1.0,1.0,Baylor ,21,31,11,26,24,5,4,9,19,87,0.35,2.6666666666666665,0.5,0.5714285714285714,0.3333333333333333,0.6774193548387096,0.4230769230769231,10,16,6,8,9,3,1,4,4,32,1.0,2.0,1.0,1.0,1.0,1.0,inf,False,224
449,Baylor ,21,31,11,26,24,5,4,9,19,87,0.35,2.6666666666666665,2014,0.5,0.5714285714285714,0.3333333333333333,0.6774193548387096,0.4230769230769231,10,16,6,8,9,3,1,4,4,32,1.0,2.0,1.0,1.0,1.0,1.0,inf,Western Kentucky ,10,13,4,18,21,5,1,7,24,74,0.1694915254237288,3.0,0.4745762711864407,0.5128205128205128,0.4,0.7692307692307693,0.2222222222222222,5,6,3,9,7,3,0,3,4,23,0.3571428571428571,3.5,0.625,0.6428571428571429,0.5,1.0,1.0,True,224
450,Wichita State ,13,14,7,20,10,3,2,7,20,56,0.2407407407407407,1.4285714285714286,2014,0.3333333333333333,0.3548387096774194,0.30434782608695654,0.9285714285714286,0.35,6,6,2,6,3,2,2,3,4,19,2.0,1.0,1.0,1.0,0.5,1.0,2.0,Penn State ,7,15,14,28,11,4,3,15,16,62,0.1186440677966101,0.7333333333333333,0.4406779661016949,0.4791666666666667,0.2727272727272727,0.4666666666666667,0.5,3,6,6,9,4,2,2,3,4,22,0.2142857142857142,2.0,0.6666666666666666,0.6666666666666666,0.375,0.75,1.0,False,225
451,Penn State ,7,15,14,28,11,4,3,15,16,62,0.1186440677966101,0.7333333333333333,2014,0.4406779661016949,0.4791666666666667,0.2727272727272727,0.4666666666666667,0.5,3,6,6,9,4,2,2,3,4,22,0.2142857142857142,2.0,0.6666666666666666,0.6666666666666666,0.375,0.75,1.0,Wichita State ,13,14,7,20,10,3,2,7,20,56,0.2407407407407407,1.4285714285714286,0.3333333333333333,0.3548387096774194,0.30434782608695654,0.9285714285714286,0.35,6,6,2,6,3,2,2,3,4,19,2.0,1.0,1.0,1.0,0.5,1.0,2.0,True,225
452,Winthrop ,6,7,7,15,11,6,1,17,16,45,0.109090909090909,0.6470588235294118,2014,0.2727272727272727,0.1875,0.391304347826087,0.8571428571428571,0.4666666666666667,5,6,2,5,6,2,1,6,4,22,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.6,1.0,1.0,Duke ,13,17,14,29,21,13,7,13,11,87,0.2063492063492063,1.6153846153846154,0.5396825396825397,0.5833333333333334,0.4,0.7647058823529411,0.4827586206896552,4,4,4,6,6,5,3,3,2,20,0.3636363636363636,2.0,0.5454545454545454,1.0,0.6666666666666666,1.0,2.0,False,226
453,Duke ,13,17,14,29,21,13,7,13,11,87,0.2063492063492063,1.6153846153846154,2014,0.5396825396825397,0.5833333333333334,0.4,0.7647058823529411,0.4827586206896552,4,4,4,6,6,5,3,3,2,20,0.3636363636363636,2.0,0.5454545454545454,1.0,0.6666666666666666,1.0,2.0,Winthrop ,6,7,7,15,11,6,1,17,16,45,0.109090909090909,0.6470588235294118,0.2727272727272727,0.1875,0.391304347826087,0.8571428571428571,0.4666666666666667,5,6,2,5,6,2,1,6,4,22,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.6,1.0,1.0,True,226
454,Wright State ,19,32,20,15,2,9,4,12,14,60,0.2289156626506024,0.1666666666666666,2014,0.2289156626506024,0.24615384615384617,0.16666666666666666,0.59375,1.3333333333333333,7,9,10,5,1,2,1,3,4,16,0.6,0.5,0.375,0.375,0.5,0.8333333333333334,inf,Kentucky ,11,15,15,45,19,4,12,22,22,106,0.1375,0.8636363636363636,0.55,0.5606060606060606,0.5,0.7333333333333333,0.3333333333333333,3,3,5,9,2,1,5,6,3,14,0.4,2.0,0.625,1.0,0.5,1.0,1.0,False,227
455,Kentucky ,11,15,15,45,19,4,12,22,22,106,0.1375,0.8636363636363636,2014,0.55,0.5606060606060606,0.5,0.7333333333333333,0.3333333333333333,3,3,5,9,2,1,5,6,3,14,0.4,2.0,0.625,1.0,0.5,1.0,1.0,Wright State ,19,32,20,15,2,9,4,12,14,60,0.2289156626506024,0.1666666666666666,0.2289156626506024,0.24615384615384617,0.16666666666666666,0.59375,1.3333333333333333,7,9,10,5,1,2,1,3,4,16,0.6,0.5,0.375,0.375,0.5,0.8333333333333334,inf,True,227
456,Alabama State ,6,9,13,14,9,7,3,32,22,49,0.1071428571428571,0.28125,2015,0.32142857142857145,0.2894736842105263,0.3888888888888889,0.6666666666666666,0.9285714285714286,2,2,4,5,3,2,3,5,4,14,0.1818181818181818,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,inf,Florida State ,25,29,12,25,22,18,5,15,9,91,0.423728813559322,1.4666666666666666,0.5254237288135594,0.54,0.4444444444444444,0.8620689655172413,0.48,5,6,3,7,10,5,2,3,3,16,1.25,5.0,0.8333333333333334,0.8,1.0,1.0,inf,False,228
457,Florida State ,25,29,12,25,22,18,5,15,9,91,0.423728813559322,1.4666666666666666,2015,0.5254237288135594,0.54,0.4444444444444444,0.8620689655172413,0.48,5,6,3,7,10,5,2,3,3,16,1.25,5.0,0.8333333333333334,0.8,1.0,1.0,inf,Alabama State ,6,9,13,14,9,7,3,32,22,49,0.1071428571428571,0.28125,0.32142857142857145,0.2894736842105263,0.3888888888888889,0.6666666666666666,0.9285714285714286,2,2,4,5,3,2,3,5,4,14,0.1818181818181818,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,inf,True,228
458,Albany ,10,14,11,16,14,16,1,11,17,52,0.1587301587301587,1.2727272727272727,2015,0.30158730158730157,0.3125,0.26666666666666666,0.7142857142857143,0.6875,4,5,4,6,4,8,1,3,5,17,0.8,2.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,1.0,Duke ,7,15,11,32,13,8,11,26,13,54,0.1555555555555555,0.5,0.4444444444444444,0.3939393939393939,0.5833333333333334,0.4666666666666667,0.34375,5,10,6,10,3,3,9,6,3,20,0.5555555555555556,1.5,0.6,0.5,1.0,0.5,1.0,False,229
459,Duke ,7,15,11,32,13,8,11,26,13,54,0.1555555555555555,0.5,2015,0.4444444444444444,0.3939393939393939,0.5833333333333334,0.4666666666666667,0.34375,5,10,6,10,3,3,9,6,3,20,0.5555555555555556,1.5,0.6,0.5,1.0,0.5,1.0,Albany ,10,14,11,16,14,16,1,11,17,52,0.1587301587301587,1.2727272727272727,0.30158730158730157,0.3125,0.26666666666666666,0.7142857142857143,0.6875,4,5,4,6,4,8,1,3,5,17,0.8,2.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,1.0,1.0,True,229
460,American ,7,8,10,18,18,7,4,14,15,67,0.1272727272727272,1.2857142857142858,2015,0.43636363636363634,0.4444444444444444,0.42857142857142855,0.875,0.5555555555555556,6,6,4,6,9,4,2,6,5,23,0.4615384615384615,1.5,0.6153846153846154,0.7,0.5555555555555556,1.0,4.0,Iowa ,16,18,3,20,14,6,2,9,10,75,0.3137254901960784,1.5555555555555556,0.49019607843137253,0.45714285714285713,0.5625,0.8888888888888888,0.15,6,6,2,11,8,2,1,3,2,18,1.2,4.0,0.8,1.0,0.8,1.0,inf,False,230
461,Iowa ,16,18,3,20,14,6,2,9,10,75,0.3137254901960784,1.5555555555555556,2015,0.49019607843137253,0.45714285714285713,0.5625,0.8888888888888888,0.15,6,6,2,11,8,2,1,3,2,18,1.2,4.0,0.8,1.0,0.8,1.0,inf,American ,7,8,10,18,18,7,4,14,15,67,0.1272727272727272,1.2857142857142858,0.43636363636363634,0.4444444444444444,0.42857142857142855,0.875,0.5555555555555556,6,6,4,6,9,4,2,6,5,23,0.4615384615384615,1.5,0.6153846153846154,0.7,0.5555555555555556,1.0,4.0,True,230
462,Arizona State ,18,22,5,16,12,11,2,22,15,65,0.4186046511627907,0.5454545454545454,2015,0.4883720930232558,0.5161290322580645,0.4166666666666667,0.8181818181818182,0.3125,9,9,1,7,4,3,1,5,5,22,1.125,2.0,1.0,1.0,0.5,1.0,0.5,Florida State ,7,12,11,17,10,11,3,20,18,66,0.1228070175438596,0.5,0.49122807017543857,0.49019607843137253,0.5,0.5833333333333334,0.6470588235294118,5,6,3,4,4,4,1,5,3,21,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333334,3.0,False,231
463,Florida State ,7,12,11,17,10,11,3,20,18,66,0.1228070175438596,0.5,2015,0.49122807017543857,0.49019607843137253,0.5,0.5833333333333334,0.6470588235294118,5,6,3,4,4,4,1,5,3,21,0.7142857142857143,1.0,0.7142857142857143,0.7142857142857143,1.0,0.8333333333333334,3.0,Arizona State ,18,22,5,16,12,11,2,22,15,65,0.4186046511627907,0.5454545454545454,0.4883720930232558,0.5161290322580645,0.4166666666666667,0.8181818181818182,0.3125,9,9,1,7,4,3,1,5,5,22,1.125,2.0,1.0,1.0,0.5,1.0,0.5,True,231
464,Arkansas ,12,19,13,12,11,10,1,9,19,44,0.1967213114754098,1.2222222222222223,2015,0.2459016393442623,0.28888888888888886,0.125,0.631578947368421,1.0833333333333333,6,8,4,5,8,3,1,3,4,15,0.6666666666666666,2.6666666666666665,0.6,0.6,0.5,1.0,inf,Baylor ,21,28,13,29,22,8,11,16,18,73,0.4285714285714285,1.375,0.4897959183673469,0.5128205128205128,0.4,0.75,0.4482758620689655,6,9,3,10,12,2,8,2,3,21,2.0,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,False,232
465,Baylor ,21,28,13,29,22,8,11,16,18,73,0.4285714285714285,1.375,2015,0.4897959183673469,0.5128205128205128,0.4,0.75,0.4482758620689655,6,9,3,10,12,2,8,2,3,21,2.0,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,1.0,Arkansas ,12,19,13,12,11,10,1,9,19,44,0.1967213114754098,1.2222222222222223,0.2459016393442623,0.28888888888888886,0.125,0.631578947368421,1.0833333333333333,6,8,4,5,8,3,1,3,4,15,0.6666666666666666,2.6666666666666665,0.6,0.6,0.5,1.0,inf,True,232
466,Baylor ,7,9,11,23,19,8,1,11,18,68,0.1014492753623188,1.7272727272727273,2015,0.42028985507246375,0.43333333333333335,0.3333333333333333,0.7777777777777778,0.4782608695652174,4,5,4,10,10,2,0,4,4,26,0.2105263157894736,0.6666666666666666,0.5789473684210527,0.6,0.5,1.0,inf,Notre Dame ,12,24,12,25,16,6,7,11,12,77,0.1904761904761904,1.4545454545454546,0.47619047619047616,0.44642857142857145,0.7142857142857143,0.5,0.48,4,7,4,6,7,4,2,4,3,23,0.4444444444444444,2.0,0.8333333333333334,0.6666666666666666,1.0,0.75,0.6666666666666666,False,233
467,Notre Dame ,12,24,12,25,16,6,7,11,12,77,0.1904761904761904,1.4545454545454546,2015,0.47619047619047616,0.44642857142857145,0.7142857142857143,0.5,0.48,4,7,4,6,7,4,2,4,3,23,0.4444444444444444,2.0,0.8333333333333334,0.6666666666666666,1.0,0.75,0.6666666666666666,Baylor ,7,9,11,23,19,8,1,11,18,68,0.1014492753623188,1.7272727272727273,0.42028985507246375,0.43333333333333335,0.3333333333333333,0.7777777777777778,0.4782608695652174,4,5,4,10,10,2,0,4,4,26,0.2105263157894736,0.6666666666666666,0.5789473684210527,0.6,0.5,1.0,inf,True,233
468,Boise State ,6,7,4,18,13,7,3,12,16,61,0.1052631578947368,1.0833333333333333,2015,0.40350877192982454,0.4375,0.36,0.8571428571428571,0.2222222222222222,2,2,1,3,10,5,2,7,4,22,0.3333333333333333,1.4285714285714286,0.75,0.8571428571428571,0.6,1.0,0.5,Tennessee ,15,21,16,26,17,8,3,13,14,72,0.2419354838709677,1.3076923076923077,0.41935483870967744,0.42857142857142855,0.38461538461538464,0.7142857142857143,0.6153846153846154,6,8,3,8,5,3,1,5,4,24,0.5454545454545454,3.0,0.8181818181818182,0.8181818181818182,0.6666666666666666,1.0,1.5,False,234
469,Tennessee ,15,21,16,26,17,8,3,13,14,72,0.2419354838709677,1.3076923076923077,2015,0.41935483870967744,0.42857142857142855,0.38461538461538464,0.7142857142857143,0.6153846153846154,6,8,3,8,5,3,1,5,4,24,0.5454545454545454,3.0,0.8181818181818182,0.8181818181818182,0.6666666666666666,1.0,1.5,Boise State ,6,7,4,18,13,7,3,12,16,61,0.1052631578947368,1.0833333333333333,0.40350877192982454,0.4375,0.36,0.8571428571428571,0.2222222222222222,2,2,1,3,10,5,2,7,4,22,0.3333333333333333,1.4285714285714286,0.75,0.8571428571428571,0.6,1.0,0.5,True,234
470,Brigham Young ,10,14,6,19,10,4,2,30,23,53,0.2083333333333333,0.3333333333333333,2015,0.4375,0.5405405405405406,0.09090909090909091,0.7142857142857143,0.3157894736842105,2,5,4,6,2,1,1,11,4,15,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,Louisville ,27,34,12,18,19,24,6,12,19,86,0.4426229508196721,1.5833333333333333,0.45901639344262296,0.5434782608695652,0.2,0.7941176470588235,0.6666666666666666,3,4,3,5,4,3,2,2,4,19,1.0,2.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,1.0,inf,False,235
471,Louisville ,27,34,12,18,19,24,6,12,19,86,0.4426229508196721,1.5833333333333333,2015,0.45901639344262296,0.5434782608695652,0.2,0.7941176470588235,0.6666666666666666,3,4,3,5,4,3,2,2,4,19,1.0,2.0,0.6666666666666666,0.6666666666666666,0.2222222222222222,1.0,inf,Brigham Young ,10,14,6,19,10,4,2,30,23,53,0.2083333333333333,0.3333333333333333,0.4375,0.5405405405405406,0.09090909090909091,0.7142857142857143,0.3157894736842105,2,5,4,6,2,1,1,11,4,15,0.25,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,True,235
472,Cal State Northridge ,4,5,11,16,6,8,3,12,19,60,0.0579710144927536,0.5,2015,0.36231884057971014,0.4222222222222222,0.25,0.8,0.6875,2,2,3,3,4,4,1,4,4,27,0.0869565217391304,1.0,0.5714285714285714,0.5714285714285714,0.5,1.0,2.0,Stanford ,19,25,3,28,11,5,6,12,9,73,0.3877551020408163,0.9166666666666666,0.5102040816326531,0.5526315789473685,0.36363636363636365,0.76,0.10714285714285714,5,6,1,5,4,2,3,3,2,17,1.0,2.0,0.625,0.625,0.75,1.0,1.0,False,236
473,Stanford ,19,25,3,28,11,5,6,12,9,73,0.3877551020408163,0.9166666666666666,2015,0.5102040816326531,0.5526315789473685,0.36363636363636365,0.76,0.10714285714285714,5,6,1,5,4,2,3,3,2,17,1.0,2.0,0.625,0.625,0.75,1.0,1.0,Cal State Northridge ,4,5,11,16,6,8,3,12,19,60,0.0579710144927536,0.5,0.36231884057971014,0.4222222222222222,0.25,0.8,0.6875,2,2,3,3,4,4,1,4,4,27,0.0869565217391304,1.0,0.5714285714285714,0.5714285714285714,0.5,1.0,2.0,True,236
474,Dayton ,4,5,7,18,12,4,5,15,16,70,0.064516129032258,0.8,2015,0.45161290322580644,0.4186046511627907,0.5263157894736842,0.8,0.3888888888888889,1,2,2,4,5,2,2,4,4,14,0.2,2.5,0.6,0.6,0.6666666666666666,1.0,1.0,Connecticut ,14,19,16,22,13,7,5,9,10,91,0.2028985507246377,1.4444444444444444,0.4927536231884058,0.5102040816326531,0.45,0.7368421052631579,0.7272727272727273,6,8,6,12,6,3,4,4,3,27,0.3333333333333333,1.5,0.6,0.8333333333333334,1.0,1.0,3.0,False,237
475,Connecticut ,14,19,16,22,13,7,5,9,10,91,0.2028985507246377,1.4444444444444444,2015,0.4927536231884058,0.5102040816326531,0.45,0.7368421052631579,0.7272727272727273,6,8,6,12,6,3,4,4,3,27,0.3333333333333333,1.5,0.6,0.8333333333333334,1.0,1.0,3.0,Dayton ,4,5,7,18,12,4,5,15,16,70,0.064516129032258,0.8,0.45161290322580644,0.4186046511627907,0.5263157894736842,0.8,0.3888888888888889,1,2,2,4,5,2,2,4,4,14,0.2,2.5,0.6,0.6,0.6666666666666666,1.0,1.0,True,237
476,Dayton ,28,31,3,35,16,1,9,24,31,99,0.5283018867924528,0.6666666666666666,2015,0.5660377358490566,0.5428571428571428,0.6111111111111112,0.9032258064516129,0.08571428571428572,7,7,2,13,3,1,6,6,5,28,0.5454545454545454,1.0,0.6923076923076923,0.75,0.75,1.0,0.3333333333333333,Kentucky ,24,38,15,19,12,11,4,5,25,94,0.3157894736842105,2.4,0.4342105263157895,0.4603174603174603,0.3076923076923077,0.631578947368421,0.7894736842105263,6,9,2,4,3,5,2,2,5,29,0.5,0.5,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.6666666666666666,2.0,True,238
477,Kentucky ,24,38,15,19,12,11,4,5,25,94,0.3157894736842105,2.4,2015,0.4342105263157895,0.4603174603174603,0.3076923076923077,0.631578947368421,0.7894736842105263,6,9,2,4,3,5,2,2,5,29,0.5,0.5,0.5714285714285714,0.5555555555555556,0.6666666666666666,0.6666666666666666,2.0,Dayton ,28,31,3,35,16,1,9,24,31,99,0.5283018867924528,0.6666666666666666,0.5660377358490566,0.5428571428571428,0.6111111111111112,0.9032258064516129,0.08571428571428572,7,7,2,13,3,1,6,6,5,28,0.5454545454545454,1.0,0.6923076923076923,0.75,0.75,1.0,0.3333333333333333,False,238
478,Dayton ,26,30,9,28,8,5,7,18,19,82,0.490566037735849,0.4444444444444444,2015,0.5094339622641509,0.5813953488372093,0.2,0.8666666666666667,0.32142857142857145,15,15,3,8,5,1,4,4,5,26,1.875,1.25,0.625,0.6666666666666666,0.5,1.0,1.5,Louisville ,19,23,20,16,11,10,2,9,24,66,0.2602739726027397,1.2222222222222223,0.3150684931506849,0.3793103448275862,0.06666666666666667,0.8260869565217391,1.25,5,5,4,3,2,2,1,4,4,14,0.7142857142857143,1.0,0.5454545454545454,0.5454545454545454,0.1111111111111111,1.0,1.3333333333333333,True,239
479,Louisville ,19,23,20,16,11,10,2,9,24,66,0.2602739726027397,1.2222222222222223,2015,0.3150684931506849,0.3793103448275862,0.06666666666666667,0.8260869565217391,1.25,5,5,4,3,2,2,1,4,4,14,0.7142857142857143,1.0,0.5454545454545454,0.5454545454545454,0.1111111111111111,1.0,1.3333333333333333,Dayton ,26,30,9,28,8,5,7,18,19,82,0.490566037735849,0.4444444444444444,0.5094339622641509,0.5813953488372093,0.2,0.8666666666666667,0.32142857142857145,15,15,3,8,5,1,4,4,5,26,1.875,1.25,0.625,0.6666666666666666,0.5,1.0,1.5,False,239
480,DePaul ,13,15,11,15,20,14,2,11,16,79,0.1805555555555555,1.818181818181818,2015,0.4027777777777778,0.5526315789473685,0.23529411764705882,0.8666666666666667,0.7333333333333333,4,5,3,5,6,4,2,3,4,23,0.2666666666666666,2.5,0.6666666666666666,1.0,0.5,1.0,1.5,Minnesota ,15,19,11,31,15,9,2,26,15,72,0.2884615384615384,0.5769230769230769,0.5,0.5675675675675675,0.3333333333333333,0.7894736842105263,0.3548387096774194,7,8,8,14,8,4,1,7,4,21,0.6363636363636364,1.6,0.6363636363636364,1.0,1.0,1.0,0.5714285714285714,True,240
481,Minnesota ,15,19,11,31,15,9,2,26,15,72,0.2884615384615384,0.5769230769230769,2015,0.5,0.5675675675675675,0.3333333333333333,0.7894736842105263,0.3548387096774194,7,8,8,14,8,4,1,7,4,21,0.6363636363636364,1.6,0.6363636363636364,1.0,1.0,1.0,0.5714285714285714,DePaul ,13,15,11,15,20,14,2,11,16,79,0.1805555555555555,1.818181818181818,0.4027777777777778,0.5526315789473685,0.23529411764705882,0.8666666666666667,0.7333333333333333,4,5,3,5,6,4,2,3,4,23,0.2666666666666666,2.5,0.6666666666666666,1.0,0.5,1.0,1.5,False,240
482,DePaul ,7,9,10,20,15,6,2,12,17,67,0.1,1.25,2015,0.35714285714285715,0.4166666666666667,0.29411764705882354,0.7777777777777778,0.5,4,4,4,7,5,2,2,4,4,19,0.25,3.0,0.75,1.0,1.0,1.0,2.0,Notre Dame ,14,18,13,33,19,8,6,18,10,79,0.21875,1.0555555555555556,0.453125,0.4489795918367347,0.4666666666666667,0.7777777777777778,0.3939393939393939,4,4,4,8,7,3,3,5,3,19,0.5,7.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,False,241
483,Notre Dame ,14,18,13,33,19,8,6,18,10,79,0.21875,1.0555555555555556,2015,0.453125,0.4489795918367347,0.4666666666666667,0.7777777777777778,0.3939393939393939,4,4,4,8,7,3,3,5,3,19,0.5,7.0,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.6666666666666666,DePaul ,7,9,10,20,15,6,2,12,17,67,0.1,1.25,0.35714285714285715,0.4166666666666667,0.29411764705882354,0.7777777777777778,0.5,4,4,4,7,5,2,2,4,4,19,0.25,3.0,0.75,1.0,1.0,1.0,2.0,True,241
484,Duke ,10,10,6,17,8,8,1,13,15,55,0.2,0.6153846153846154,2015,0.42,0.43902439024390244,0.3333333333333333,1.0,0.35294117647058826,5,5,3,6,2,3,1,3,3,18,0.625,1.0,0.6153846153846154,0.6153846153846154,0.6666666666666666,1.0,2.0,Maryland ,11,13,9,21,17,4,2,13,10,65,0.2115384615384615,1.3076923076923077,0.4423076923076923,0.45454545454545453,0.42105263157894735,0.8461538461538461,0.42857142857142855,3,3,3,7,7,1,1,2,3,24,0.375,7.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,False,242
485,Maryland ,11,13,9,21,17,4,2,13,10,65,0.2115384615384615,1.3076923076923077,2015,0.4423076923076923,0.45454545454545453,0.42105263157894735,0.8461538461538461,0.42857142857142855,3,3,3,7,7,1,1,2,3,24,0.375,7.0,0.6666666666666666,0.6666666666666666,1.0,1.0,2.0,Duke ,10,10,6,17,8,8,1,13,15,55,0.2,0.6153846153846154,0.42,0.43902439024390244,0.3333333333333333,1.0,0.35294117647058826,5,5,3,6,2,3,1,3,3,18,0.625,1.0,0.6153846153846154,0.6153846153846154,0.6666666666666666,1.0,2.0,True,242
